account_id,bio_length,has_profile_pic,is_private,username_digit_count,username_length
1149,27,1,1,0,14
1150,0,1,1,0,12
1151,0,1,0,4,14
1152,0,1,1,0,9
1153,0,1,0,0,17
1154,56,1,1,0,12
1155,149,1,0,2,9
1156,0,1,0,0,14
1157,67,1,0,4,12
1158,0,1,1,0,11
1159,0,1,0,0,15
1160,0,1,1,2,12
1161,27,1,1,1,13
1162,0,1,0,0,16
1163,105,1,0,0,15
1164,0,1,0,2,12
1165,105,1,0,0,16
1166,0,1,1,0,13
1167,0,1,1,0,5
1168,7,1,1,0,6
1169,0,1,1,0,11
1170,6,1,1,0,7
1171,0,1,1,0,20
1172,97,1,0,0,20
1173,3,1,1,0,20
1174,139,1,0,0,14
1175,0,1,1,4,10
1176,0,0,0,0,15
1177,113,1,0,0,20
1178,110,1,0,0,12
1179,0,1,1,2,8
1180,0,1,0,2,16
1181,93,1,0,0,14
1182,0,1,0,0,12
1183,0,1,0,2,11
1184,21,1,0,0,18
1185,22,1,0,0,14
1186,47,1,0,0,13
1187,0,1,0,0,15
1188,0,1,1,0,9
1189,0,1,0,1,10
1190,145,1,0,0,19
1191,0,1,0,0,18
1192,28,1,0,0,11
1193,44,1,0,4,11
1194,71,1,0,0,12
1195,40,0,1,0,10
1196,48,1,1,0,11
1197,53,1,1,0,11
1198,0,1,1,0,7
1199,0,0,1,2,12
1200,62,1,0,1,12
1201,0,1,1,0,5
1202,0,1,1,0,5
1203,0,1,1,0,10
1204,9,1,1,0,15
1205,11,1,1,1,19
1206,0,1,0,1,6
1207,0,1,1,0,16
1208,34,1,1,0,15
1209,0,1,1,0,9
1210,3,0,1,2,17
1211,0,1,1,1,13
1212,88,1,1,0,10
1213,54,1,0,0,6
1214,6,1,0,0,11
1215,0,1,0,0,11
1216,23,1,1,0,18
1217,22,1,1,0,8
1218,0,1,1,1,8
1219,0,1,0,0,10
1220,5,1,1,3,19
1221,0,1,1,0,8
1222,29,0,1,1,15
1223,29,1,1,0,6
1224,0,1,0,0,12
1225,5,1,1,0,11
1226,82,0,1,0,9
1227,49,1,0,1,13
1228,8,1,0,0,9
1229,100,0,0,0,6
1230,0,1,1,1,10
1231,0,1,1,2,8
1232,19,1,1,0,12
1233,0,1,1,0,10
1234,83,1,0,1,16
1235,29,1,0,1,10
1236,0,1,1,0,12
1237,38,1,1,2,8
1238,28,1,0,0,10
1239,13,1,1,2,8
1240,0,1,1,0,15
1241,0,1,0,2,9
1242,96,1,1,0,9
1243,0,1,0,1,12
1244,80,1,0,0,9
1245,0,1,0,3,15
1246,49,1,1,1,17
1247,38,1,0,2,8
1248,45,1,1,0,14
1249,47,1,1,1,9
1250,0,1,1,0,10
1251,0,1,1,0,13
1252,0,1,0,2,12
1253,29,1,0,1,12
1254,0,1,1,0,14
1255,0,1,1,1,14
1256,15,1,1,0,11
1257,0,1,1,1,9
1258,32,1,1,1,11
1259,0,0,1,1,8
1260,0,1,0,2,13
1261,0,1,1,0,11
1262,78,1,1,0,8
1263,0,1,1,0,15
1264,11,1,1,0,11
1265,0,0,0,2,9
1266,0,1,0,0,15
1267,82,1,1,2,15
1268,33,1,1,1,5
1269,0,1,1,0,14
1270,22,1,1,0,12
1271,4,1,0,0,14
1272,20,1,1,0,11
1273,48,1,1,2,12
1274,12,1,0,2,10
1275,30,1,1,1,14
1276,31,1,0,2,9
1277,12,1,1,0,14
1278,0,1,1,0,12
1279,5,1,1,1,13
1280,46,0,0,1,8
1281,49,1,0,1,12
1282,0,1,1,1,13
1283,14,1,1,0,17
1284,0,1,0,0,13
1285,50,1,0,1,9
1286,7,1,0,1,9
1287,97,1,0,0,13
1288,30,1,0,0,10
1289,62,1,1,0,10
1290,0,1,1,0,9
1291,23,1,1,0,12
1292,43,1,0,0,12
1293,0,1,0,3,10
1294,24,0,1,0,16
1295,58,1,1,0,13
1296,12,1,1,2,16
1297,0,1,0,0,12
1298,83,1,1,0,9
1299,0,1,0,0,8
1300,28,1,1,0,11
1301,0,1,0,0,13
1302,0,1,1,0,10
1303,48,1,1,0,14
1304,16,1,1,2,15
1305,36,1,1,0,9
1306,0,1,1,2,8
1307,40,0,1,2,14
1308,0,1,0,0,12
1309,0,1,1,1,12
1310,86,0,1,0,13
1311,43,1,0,0,7
1312,30,0,1,2,12
1313,65,1,0,1,12
1314,31,1,0,0,13
1315,0,1,0,0,8
1316,17,1,1,1,11
1317,0,1,0,1,10
1318,6,1,0,1,14
1319,0,1,1,1,11
1320,0,1,1,0,9
1321,53,0,1,0,8
1322,34,1,1,0,14
1323,6,1,1,0,14
1324,0,1,1,1,17
1325,9,1,1,2,10
1326,0,1,1,0,8
1327,27,1,1,1,11
1328,55,1,1,1,9
1329,102,1,0,0,9
1330,0,1,1,0,13
1331,53,1,0,2,14
1332,0,1,1,0,12
1333,0,1,1,1,11
1334,0,1,0,0,14
1335,28,1,1,1,10
1336,0,1,1,1,15
1337,3,1,1,0,20
1338,8,1,1,1,9
1339,0,1,0,1,15
1340,0,1,1,0,15
1341,0,1,0,1,13
1342,26,1,1,1,15
1343,25,1,1,2,12
1344,0,1,0,0,13
1345,35,1,1,3,11
1346,70,1,1,0,12
1347,24,1,1,0,13
1348,67,1,1,0,12
1349,98,1,0,0,8
1350,108,1,1,1,13
1351,0,1,1,1,10
1352,0,1,0,0,9
1353,8,1,1,3,14
1354,27,0,0,2,8
1355,76,1,1,0,10
1356,44,1,0,0,8
1357,0,1,1,1,10
1358,2,0,0,1,18
1359,21,1,1,0,9
1360,0,1,1,0,11
1361,23,1,1,0,15
1362,0,1,1,2,12
1363,0,1,1,0,11
1364,0,1,1,1,9
1365,37,0,0,1,13
1366,36,1,1,0,10
1367,26,1,0,1,18
1368,56,1,1,0,10
1369,53,1,1,0,16
1370,30,1,1,0,14
1371,25,1,1,1,14
1372,27,1,1,0,11
1373,18,1,0,3,10
1374,0,0,0,1,10
1375,61,1,1,1,14
1376,36,1,1,1,13
1377,0,0,1,0,6
1378,71,1,1,2,7
1379,3,1,1,1,11
1380,19,1,0,1,13
1381,57,1,0,3,10
1382,30,1,0,1,10
1383,68,1,1,0,8
1384,11,1,1,0,14
1385,79,1,1,0,11
1386,0,1,1,1,16
1387,67,1,0,1,7
1388,0,1,0,0,13
1389,0,1,1,0,13
1390,33,1,1,0,14
1391,9,1,1,1,14
1392,20,1,0,1,10
1393,24,1,1,1,11
1394,0,1,1,1,12
1395,0,1,1,0,8
1396,31,1,0,0,14
1397,1,1,0,1,5
1398,68,1,1,1,8
1399,16,1,1,0,6
1400,47,1,1,1,14
1401,38,1,1,2,12
1402,3,1,1,1,10
1403,0,1,0,2,11
1404,63,0,1,0,12
1405,0,1,1,2,7
1406,9,0,1,0,12
1407,18,0,1,3,15
1408,21,1,1,2,16
1409,55,1,1,1,14
1410,23,1,1,3,12
1411,19,1,1,0,14
1412,57,1,0,1,13
1413,43,1,0,3,8
1414,0,1,1,1,8
1415,0,1,1,1,13
1416,0,1,1,0,9
1417,21,0,1,0,8
1418,0,0,1,0,15
1419,26,1,1,0,11
1420,19,1,1,0,11
1421,0,1,0,0,8
1422,0,1,1,2,10
1423,0,1,0,0,10
1424,11,1,1,0,8
1425,59,0,0,2,7
1426,0,1,1,1,16
1427,0,1,1,0,15
1428,17,1,0,1,11
1429,0,1,1,0,7
1430,0,1,1,0,6
1431,41,1,1,2,10
1432,6,1,1,0,5
1433,0,1,0,0,10
1434,0,1,1,1,5
1435,97,1,0,0,11
1436,61,1,1,0,12
1437,8,1,1,1,11
1438,26,1,1,3,18
1439,6,1,1,1,11
1440,40,1,1,1,16
1441,0,1,0,1,12
1442,5,1,1,3,17
1443,38,1,0,2,6
1444,72,1,0,0,8
1445,48,1,1,2,10
1446,64,1,0,0,16
1447,12,1,0,0,10
1448,2,1,1,0,9
1449,0,0,1,3,13
1450,25,1,1,2,14
1451,36,1,0,2,9
1452,13,1,1,2,9
1453,0,1,1,1,16
1454,64,1,1,0,15
1455,44,1,1,1,16
1456,67,1,1,0,14
1457,0,1,1,0,9
1458,0,1,1,0,11
1459,63,1,1,3,8
1460,21,1,1,0,14
1461,4,1,1,2,9
1462,6,1,0,3,6
1463,22,1,1,1,11
1464,56,1,1,0,14
1465,17,1,1,0,7
1466,49,1,0,1,11
1467,39,1,1,3,9
1468,0,1,1,2,14
1469,0,1,0,1,5
1470,8,1,1,0,15
1471,0,1,1,1,9
1472,6,1,1,1,11
1473,74,1,1,1,14
1474,22,1,1,0,16
1475,0,1,1,0,11
1476,87,1,0,1,9
1477,0,1,1,0,10
1478,0,1,1,0,15
1479,64,1,1,1,8
1480,45,0,1,1,12
1481,18,1,1,2,11
1482,51,1,0,0,13
1483,33,1,0,0,11
1484,0,1,1,2,10
1485,0,1,1,3,10
1486,4,1,1,0,10
1487,59,1,0,0,7
1488,8,1,0,1,13
1489,38,1,0,1,12
1490,29,1,1,1,7
1491,0,1,0,0,10
1492,9,1,1,1,10
1493,35,1,1,0,9
1494,0,1,1,0,11
1495,11,1,0,0,11
1496,36,1,0,1,14
1497,25,1,0,0,11
1498,58,1,0,0,13
1499,36,1,1,2,7
1500,0,0,0,0,8
1501,7,1,1,0,7
1502,24,1,1,0,10
1503,68,1,1,0,11
1504,7,1,0,2,16
1505,0,1,0,0,9
1506,38,1,1,1,14
1507,0,1,1,2,9
1508,0,1,1,1,11
1509,23,1,1,0,11
1510,55,0,1,0,8
1511,4,1,1,0,9
1512,39,0,1,2,16
1513,46,1,1,0,10
1514,49,1,1,0,14
1515,0,1,1,0,13
1516,0,1,1,0,9
1517,0,1,0,0,11
1518,49,1,1,3,11
1519,45,1,0,2,13
1520,0,1,1,1,10
1521,94,1,1,2,7
1522,0,0,0,3,9
1523,56,1,1,1,15
1524,74,1,1,2,11
1525,27,1,0,0,10
1526,0,1,1,0,7
1527,0,1,1,0,15
1528,14,1,1,1,11
1529,59,1,1,0,14
1530,0,1,1,2,13
1531,0,1,1,0,14
1532,35,1,1,1,16
1533,42,1,0,0,11
1534,89,0,0,2,11
1535,0,0,1,2,16
1536,18,1,1,1,14
1537,62,1,0,1,9
1538,27,1,1,0,14
1539,16,1,1,1,16
1540,49,1,1,2,5
1541,3,1,0,0,7
1542,51,1,1,2,9
1543,0,1,0,0,13
1544,0,1,0,0,13
1545,14,1,1,0,13
1546,0,1,0,1,14
1547,26,1,1,0,8
1548,0,1,1,0,8
1549,32,1,1,1,15
1550,29,1,0,0,11
1551,21,1,0,4,15
1552,37,1,1,1,9
1553,30,1,1,1,8
1554,13,1,1,0,7
1555,84,1,1,0,14
1556,36,1,0,1,15
1557,49,1,0,0,13
1558,59,1,0,2,10
1559,45,1,0,0,13
1560,92,1,1,0,13
1561,28,1,1,1,5
1562,23,1,1,0,10
1563,1,0,1,1,12
1564,14,1,0,3,14
1565,0,1,1,1,11
1566,46,1,0,1,12
1567,0,1,0,1,11
1568,25,1,0,0,12
1569,42,1,1,0,7
1570,28,1,1,0,9
1571,0,1,1,0,5
1572,46,1,0,1,10
1573,20,1,0,1,13
1574,0,1,1,0,9
1575,0,1,1,3,10
1576,70,1,0,0,12
1577,73,1,1,0,19
1578,40,1,0,1,11
1579,49,1,1,2,13
1580,0,0,0,1,11
1581,14,1,1,2,12
1582,64,1,1,0,11
1583,37,1,1,1,10
1584,25,1,0,0,11
1585,17,1,1,1,15
1586,62,1,0,2,12
1587,60,1,1,0,8
1588,45,1,0,1,10
1589,25,1,1,0,8
1590,11,1,1,0,14
1591,46,1,1,0,9
1592,0,1,1,3,14
1593,0,1,1,0,14
1594,0,1,1,1,12
1595,64,1,0,2,13
1596,0,1,1,0,10
1597,36,1,1,1,14
1598,19,1,1,1,7
1599,120,1,1,0,10
1600,38,1,1,2,10
1601,0,1,0,3,14
1602,62,1,1,1,16
1603,10,1,0,0,10
1604,16,1,1,0,11
1605,0,1,1,1,8
1606,29,1,0,0,11
1607,29,1,1,0,14
1608,1,1,1,0,6
1609,6,1,1,0,11
1610,26,0,0,1,13
1611,0,1,1,0,11
1612,0,1,0,2,11
1613,79,1,1,0,14
1614,34,1,1,1,9
1615,5,1,1,0,9
1616,0,1,1,1,6
1617,21,1,1,1,12
1618,56,1,0,1,12
1619,111,1,0,0,9
1620,86,1,1,0,8
1621,0,1,0,2,11
1622,6,1,0,0,11
1623,0,1,1,2,8
1624,0,1,1,0,5
1625,16,1,1,0,6
1626,11,1,1,1,7
1627,92,1,0,0,8
1628,0,1,1,2,11
1629,21,1,1,0,11
1630,0,1,0,1,11
1631,34,1,1,2,12
1632,0,1,1,1,12
1633,60,1,1,0,12
1634,13,1,1,1,11
1635,0,1,0,0,8
1636,0,1,1,0,7
1637,0,1,0,0,9
1638,31,1,0,0,15
1639,37,1,1,1,18
1640,6,1,1,2,13
1641,54,1,1,2,12
1642,0,1,1,1,14
1643,0,1,0,2,16
1644,32,1,1,0,8
1645,66,1,1,2,20
1646,66,1,0,2,16
1647,0,1,1,1,7
1648,5,1,1,1,8
1649,47,1,1,2,20
1650,2,1,1,1,14
1651,26,1,1,1,9
1652,0,0,1,0,11
1653,0,1,0,0,13
1654,0,1,1,1,14
1655,55,1,1,0,15
1656,23,1,1,1,12
1657,65,1,1,0,12
1658,40,0,0,1,10
1659,77,1,1,0,8
1660,50,1,1,0,8
1661,48,1,1,0,11
1662,19,0,1,0,12
1663,124,1,1,0,7
1664,27,1,1,0,17
1665,0,1,0,0,9
1666,32,1,1,4,9
1667,0,1,1,0,11
1668,57,1,0,1,5
1669,47,1,1,0,12
1670,16,1,1,0,8
1671,0,1,1,0,5
1672,28,1,1,2,12
1673,1,1,1,2,12
1674,49,1,1,0,17
1675,41,1,1,2,12
1676,121,1,1,0,12
1677,8,1,1,0,11
1678,13,1,0,1,5
1679,18,1,1,0,11
1680,19,1,1,0,11
1681,57,1,1,1,11
1682,14,1,0,1,9
1683,89,1,0,0,13
1684,42,1,0,3,8
1685,7,1,0,0,13
1686,0,1,0,2,12
1687,58,1,0,1,15
1688,24,1,1,0,10
1689,23,1,1,1,15
1690,3,1,0,0,12
1691,21,1,1,1,11
1692,1,1,1,1,9
1693,68,1,1,0,12
1694,47,1,0,1,10
1695,17,1,1,0,11
1696,17,1,1,1,13
1697,26,1,1,1,11
1698,23,1,0,0,12
1699,0,0,1,0,16
1700,0,1,0,1,13
1701,0,1,0,3,9
1702,19,1,0,1,10
1703,0,1,1,0,12
1704,50,1,0,1,17
1705,15,1,1,2,7
1706,86,1,1,2,12
1707,4,1,1,2,15
1708,28,0,1,1,13
1709,13,1,1,1,11
1710,38,1,1,1,6
1711,59,1,1,0,16
1712,43,1,0,0,10
1713,0,1,1,0,8
1714,40,1,1,1,12
1715,0,1,1,0,15
1716,12,1,1,1,12
1717,46,1,1,0,10
1718,0,1,1,1,12
1719,62,1,1,2,11
1720,11,1,1,2,10
1721,96,1,1,0,11
1722,25,1,1,1,9
1723,80,1,1,1,8
1724,63,1,0,3,13
1725,2,1,0,1,10
1726,0,1,1,2,11
1727,27,1,1,0,9
1728,3,1,0,0,9
1729,76,1,0,2,10
1730,15,1,1,2,9
1731,13,1,1,0,10
1732,0,1,1,0,12
1733,37,1,0,1,15
1734,0,1,1,1,13
1735,38,1,1,1,10
1736,42,1,0,2,9
1737,0,1,0,2,6
1738,55,1,1,1,9
1739,14,1,1,0,8
1740,0,1,0,0,11
1741,75,1,1,0,16
1742,0,1,0,0,10
1743,40,1,1,0,7
1744,37,1,0,0,11
1745,36,1,1,1,10
1746,35,1,1,0,15
1747,0,1,1,1,5
1748,79,1,0,3,8
1749,55,1,1,0,13
1750,39,1,1,0,6
1751,0,1,1,1,13
1752,0,0,0,0,9
1753,45,1,1,0,14
1754,0,1,1,0,11
1755,34,1,1,0,11
1756,0,1,1,0,13
1757,0,1,1,0,11
1758,0,1,1,0,7
1759,31,1,0,2,10
1760,60,1,0,1,6
1761,35,1,1,2,9
1762,38,1,1,0,5
1763,28,0,0,0,18
1764,46,1,1,1,11
1765,38,1,0,2,13
1766,0,1,1,0,9
1767,53,1,1,0,13
1768,50,1,1,1,13
1769,11,1,1,0,14
1770,0,1,0,3,11
1771,31,1,0,1,14
1772,34,1,0,0,9
1773,8,1,0,0,12
1774,29,1,1,0,11
1775,59,1,1,0,8
1776,103,1,1,1,6
1777,28,1,1,0,10
1778,34,1,0,1,10
1779,0,1,0,0,10
1780,6,1,1,1,14
1781,18,1,1,1,15
1782,62,1,0,1,13
1783,50,1,1,2,13
1784,87,1,1,0,11
1785,0,1,1,1,12
1786,0,1,0,0,12
1787,60,1,0,0,12
1788,71,1,1,0,13
1789,24,1,0,0,11
1790,0,1,1,2,10
1791,0,1,0,1,12
1792,34,1,1,3,10
1793,0,1,1,3,15
1794,29,1,0,0,10
1795,86,1,1,0,20
1796,71,1,1,1,16
1797,50,1,1,2,8
1798,21,1,1,2,15
1799,6,1,1,0,11
1800,48,1,0,0,13
1801,24,1,1,2,16
1802,25,1,1,0,9
1803,0,1,0,0,10
1804,0,1,1,1,13
1805,48,1,0,3,10
1806,0,1,1,0,5
1807,32,1,1,1,14
1808,37,1,1,1,12
1809,39,1,0,2,11
1810,42,1,0,1,11
1811,44,1,1,0,18
1812,2,1,1,0,14
1813,0,1,0,2,9
1814,0,1,0,1,11
1815,47,1,0,0,15
1816,0,1,1,1,15
1817,0,1,1,1,7
1818,0,0,1,0,10
1819,0,1,1,0,8
1820,0,1,1,1,13
1821,56,1,1,3,8
1822,0,1,1,1,16
1823,0,1,1,0,15
1824,6,0,1,0,10
1825,40,1,0,1,7
1826,0,1,1,1,9
1827,55,1,1,0,12
1828,0,1,1,0,14
1829,10,1,1,1,11
1830,9,1,1,2,5
1831,4,1,1,1,13
1832,21,1,1,0,5
1833,49,1,1,2,5
1834,21,1,1,0,14
1835,3,1,0,0,8
1836,38,1,1,0,12
1837,30,0,1,1,11
1838,0,1,1,1,9
1839,24,1,0,0,12
1840,0,1,1,0,9
1841,0,1,1,0,11
1842,50,1,1,2,10
1843,38,1,0,0,10
1844,49,1,0,0,9
1845,44,0,0,1,8
1846,0,1,1,1,14
1847,56,1,0,2,10
1848,13,0,0,0,8
1849,54,1,1,3,10
1850,19,0,1,3,10
1851,33,1,1,1,10
1852,34,0,0,1,13
1853,50,1,1,1,9
1854,0,1,1,1,10
1855,0,1,1,1,13
1856,45,1,1,2,12
1857,35,1,1,1,9
1858,0,1,0,2,14
1859,35,1,1,0,14
1860,0,1,1,1,14
1861,132,0,1,2,12
1862,67,1,0,0,11
1863,44,1,0,1,8
1864,25,1,1,1,7
1865,2,1,1,3,11
1866,0,1,1,0,11
1867,19,1,1,1,10
1868,0,1,1,0,11
1869,0,1,1,0,15
1870,0,1,1,2,16
1871,31,1,0,0,8
1872,10,1,1,0,12
1873,41,1,1,0,11
1874,38,1,1,0,13
1875,31,1,1,0,16
1876,112,1,1,0,18
1877,50,0,0,0,13
1878,0,1,0,0,11
1879,38,1,1,1,10
1880,21,1,1,0,19
1881,0,1,1,2,9
1882,0,1,0,0,14
1883,38,1,1,1,10
1884,46,1,1,1,7
1885,0,1,1,0,16
1886,55,1,1,0,6
1887,32,1,1,3,5
1888,63,1,0,0,13
1889,59,1,1,3,10
1890,18,1,1,1,12
1891,78,1,1,1,11
1892,0,1,0,1,13
1893,103,1,0,2,10
1894,0,0,1,2,14
1895,21,1,1,0,14
1896,4,0,1,0,16
1897,10,1,0,0,15
1898,121,1,0,1,11
1899,7,1,1,1,13
1900,51,1,1,0,12
1901,15,1,1,0,12
1902,54,1,0,0,7
1903,5,1,0,0,13
1904,31,1,1,1,13
1905,44,1,0,0,17
1906,0,1,1,0,15
1907,115,1,1,0,12
1908,46,1,0,1,11
1909,15,0,1,0,8
1910,0,1,0,0,17
1911,26,1,0,3,8
1912,0,1,1,2,6
1913,83,1,1,1,14
1914,37,1,0,2,11
1915,20,1,1,1,12
1916,58,1,0,0,12
1917,0,1,1,0,8
1918,0,1,0,0,12
1919,18,1,0,1,10
1920,27,1,0,0,10
1921,41,1,0,0,15
1922,0,1,1,0,13
1923,8,1,1,0,5
1924,0,1,0,0,12
1925,0,1,1,0,14
1926,47,1,0,0,7
1927,55,1,1,0,9
1928,0,1,1,1,14
1929,12,1,0,3,10
1930,24,1,0,1,5
1931,59,1,1,3,15
1932,74,1,1,0,11
1933,28,1,1,0,12
1934,14,1,1,0,11
1935,0,1,1,0,14
1936,26,1,1,2,8
1937,92,1,0,0,13
1938,66,1,0,0,15
1939,29,1,1,3,7
1940,33,1,1,0,9
1941,0,1,1,2,16
1942,11,1,1,1,14
1943,28,1,1,0,9
1944,28,1,1,1,7
1945,57,0,1,0,12
1946,55,1,1,0,12
1947,40,1,1,1,11
1948,0,1,1,0,18
1949,0,1,0,0,13
1950,0,1,0,1,9
1951,31,1,1,1,14
1952,0,1,1,2,11
1953,23,1,1,0,9
1954,70,1,1,2,14
1955,45,1,0,1,16
1956,11,1,1,1,12
1957,0,0,1,1,8
1958,50,0,1,0,11
1959,33,1,1,1,8
1960,15,1,0,1,12
1961,3,1,0,0,13
1962,25,1,0,1,5
1963,13,1,0,4,13
1964,49,1,1,0,10
1965,64,1,1,0,9
1966,0,1,0,1,7
1967,0,1,0,0,8
1968,68,1,1,1,16
1969,28,1,1,1,14
1970,0,1,1,0,15
1971,56,1,0,0,9
1972,34,1,1,3,17
1973,97,1,0,0,11
1974,15,1,1,0,9
1975,60,1,0,0,8
1976,0,1,1,1,8
1977,70,1,1,0,9
1978,54,1,1,1,8
1979,77,1,1,0,14
1980,60,1,1,1,19
1981,20,1,1,2,10
1982,0,1,0,1,10
1983,3,1,0,1,6
1984,0,1,1,0,8
1985,0,1,1,1,6
1986,37,1,1,2,14
1987,21,1,1,0,17
1988,15,1,0,0,8
1989,0,1,1,2,11
1990,0,1,1,0,10
1991,29,1,1,0,13
1992,36,1,1,0,11
1993,0,1,1,2,17
1994,5,1,1,1,9
1995,74,1,1,1,14
1996,62,1,1,1,9
1997,0,1,0,3,6
1998,20,1,1,0,15
1999,72,1,0,1,17
2000,16,1,1,2,12
2001,14,1,1,2,9
2002,59,1,1,0,8
2003,56,1,1,0,13
2004,54,1,1,0,5
2005,14,1,1,3,14
2006,45,1,1,0,10
2007,73,1,1,1,10
2008,21,1,1,0,8
2009,9,1,1,0,7
2010,64,1,1,2,11
2011,91,1,0,1,12
2012,94,1,0,3,11
2013,10,1,0,2,14
2014,14,1,1,1,11
2015,0,1,1,0,13
2016,27,1,0,1,7
2017,0,1,1,0,10
2018,5,1,1,0,16
2019,46,1,1,1,14
2020,36,1,1,2,12
2021,0,1,0,0,10
2022,75,1,1,2,8
2023,0,1,1,0,10
2024,0,0,0,0,13
2025,0,1,1,0,5
2026,1,0,1,2,17
2027,0,1,0,1,15
2028,0,1,1,1,15
2029,0,1,1,1,13
2030,27,1,1,0,11
2031,31,1,1,1,12
2032,98,1,1,0,10
2033,39,1,1,3,17
2034,6,1,1,0,11
2035,0,1,1,3,10
2036,20,1,1,0,10
2037,38,1,1,0,9
2038,6,1,1,0,14
2039,25,1,1,0,10
2040,86,1,1,2,11
2041,10,1,1,1,15
2042,0,1,1,1,14
2043,52,1,1,2,8
2044,33,1,1,0,15
2045,0,1,1,0,7
2046,37,1,0,1,7
2047,0,1,1,0,10
2048,38,1,0,0,12
2049,87,1,0,0,10
2050,17,1,0,2,12
2051,59,1,1,0,10
2052,0,1,0,1,5
2053,0,1,0,0,11
2054,90,1,0,0,7
2055,33,1,1,2,11
2056,44,1,1,0,7
2057,61,1,1,1,13
2058,5,1,1,2,15
2059,50,1,1,0,6
2060,45,1,1,1,5
2061,0,1,1,0,10
2062,74,1,0,4,15
2063,67,1,1,1,12
2064,0,1,1,1,10
2065,30,1,0,2,8
2066,15,1,1,0,13
2067,70,1,0,1,16
2068,0,1,1,2,6
2069,144,1,0,0,12
2070,17,1,0,1,19
2071,48,1,1,1,9
2072,69,1,1,0,11
2073,16,1,0,1,11
2074,19,1,1,0,10
2075,6,1,1,2,14
2076,0,1,0,2,17
2077,32,1,1,2,6
2078,18,1,1,2,8
2079,6,1,0,0,15
2080,8,1,1,0,13
2081,42,1,0,1,12
2082,0,1,0,1,13
2083,15,1,1,0,11
2084,53,1,1,0,13
2085,31,1,1,3,10
2086,0,1,1,0,10
2087,22,1,1,3,11
2088,37,1,1,1,10
2089,56,1,0,1,13
2090,0,1,0,1,12
2091,4,1,1,2,6
2092,0,0,1,0,11
2093,1,1,1,1,11
2094,36,1,1,1,16
2095,43,1,1,1,10
2096,58,1,0,2,11
2097,20,1,1,0,11
2098,0,1,1,0,15
2099,45,0,1,0,8
2100,28,0,1,0,9
2101,25,1,1,1,9
2102,0,1,0,1,11
2103,16,1,1,2,7
2104,0,1,1,0,16
2105,39,1,1,0,12
2106,8,1,0,3,13
2107,5,1,1,2,17
2108,0,1,1,1,10
2109,57,1,1,0,14
2110,14,1,1,3,13
2111,26,1,0,0,16
2112,0,1,1,1,13
2113,0,1,0,1,10
2114,5,0,0,1,12
2115,10,1,1,0,9
2116,33,1,0,1,10
2117,11,1,0,1,11
2118,0,1,1,2,11
2119,0,1,0,2,8
2120,24,1,1,0,5
2121,0,1,1,0,12
2122,67,1,1,2,12
2123,28,1,0,0,12
2124,42,1,1,1,17
2125,15,1,0,0,7
2126,30,1,1,1,16
2127,0,1,0,0,19
2128,0,1,0,0,16
2129,23,1,0,0,10
2130,42,1,1,1,12
2131,0,1,1,2,9
2132,6,1,0,2,9
2133,85,1,0,1,16
2134,39,1,1,0,13
2135,74,1,1,4,13
2136,2,1,1,0,8
2137,8,1,0,1,7
2138,55,1,0,1,14
2139,44,1,0,1,12
2140,20,1,1,0,10
2141,0,1,1,1,16
2142,62,1,1,3,13
2143,107,1,0,0,9
2144,0,1,0,1,5
2145,70,1,1,0,13
2146,7,1,1,2,10
2147,12,0,1,2,11
2148,32,1,0,0,10
2149,0,1,1,1,15
2150,22,1,0,0,14
2151,0,1,1,0,11
2152,39,1,1,0,11
2153,98,1,0,0,12
2154,1,1,0,1,15
2155,17,0,1,0,11
2156,19,1,1,0,9
2157,56,1,0,0,8
2158,36,1,1,1,11
2159,54,1,0,1,8
2160,6,1,1,0,12
2161,37,1,0,0,12
2162,0,1,1,0,15
2163,45,1,1,3,10
2164,0,1,0,0,14
2165,12,1,1,0,16
2166,48,1,1,0,11
2167,0,1,1,0,18
2168,59,1,1,1,15
2169,19,1,1,0,10
2170,72,1,1,0,20
2171,0,1,1,1,11
2172,0,1,1,0,15
2173,22,1,0,3,13
2174,43,1,1,0,12
2175,45,1,1,3,15
2176,0,1,1,0,12
2177,0,1,1,0,11
2178,12,0,0,1,11
2179,40,1,1,0,8
2180,38,1,1,2,14
2181,76,1,1,1,9
2182,10,1,1,1,12
2183,0,1,0,2,11
2184,63,1,0,0,13
2185,29,1,1,2,11
2186,32,1,1,1,10
2187,49,1,1,2,12
2188,65,1,0,0,12
2189,22,1,1,2,8
2190,62,1,1,0,11
2191,41,1,0,0,15
2192,1,1,1,0,18
2193,15,1,1,0,6
2194,44,0,0,1,14
2195,0,1,0,1,11
2196,53,1,1,1,9
2197,28,0,1,0,10
2198,36,1,0,3,8
2199,71,1,1,2,7
2200,35,1,0,2,12
2201,25,1,0,2,16
2202,20,1,1,0,12
2203,18,1,1,1,12
2204,33,1,1,1,9
2205,69,1,1,2,8
2206,2,1,0,2,11
2207,0,1,0,1,8
2208,66,1,1,1,14
2209,4,0,0,2,9
2210,30,1,0,0,9
2211,3,1,1,1,18
2212,0,1,1,0,15
2213,29,1,1,0,8
2214,60,1,0,0,8
2215,21,1,1,0,11
2216,0,1,1,0,11
2217,27,1,0,0,10
2218,0,1,1,0,15
2219,0,0,0,0,12
2220,20,1,1,0,11
2221,40,1,0,2,9
2222,62,1,1,0,8
