account_id,label,isFake,profile_pic_id
1485,real,0,127
1486,real,0,4596
1487,fake,1,5763
1488,real,0,4699
1489,real,0,4524
1490,fake,1,7687
1491,fake,1,5658
1492,real,0,3537
1493,fake,1,8118
1494,real,0,1788
1495,real,0,4981
1496,fake,1,5987
1497,fake,1,6948
1498,fake,1,9542
1499,fake,1,7264
1500,fake,1,9461
1501,fake,1,8389
1502,real,0,1879
1503,fake,1,5862
1504,real,0,2510
1505,real,0,1139
1506,real,0,1813
1507,real,0,2393
1508,fake,1,7653
1509,fake,1,5008
1510,fake,1,5070
1511,real,0,1666
1512,real,0,357
1513,real,0,3578
1514,real,0,2143
1515,fake,1,6141
1516,fake,1,8243
1517,fake,1,5603
1518,real,0,4273
1519,fake,1,6082
1520,fake,1,6197
1521,fake,1,5990
1522,fake,1,7304
1523,real,0,4835
1524,real,0,2930
1525,real,0,729
1526,fake,1,8797
1527,real,0,4045
1528,real,0,2400
1529,real,0,2827
1530,real,0,4712
1531,fake,1,5565
1532,fake,1,8809
1533,real,0,2982
1534,real,0,83
1535,real,0,3473
1536,real,0,2108
1537,real,0,4169
1538,real,0,2751
1539,real,0,3291
1540,fake,1,8901
1541,fake,1,8252
1542,real,0,3616
1543,real,0,2470
1544,fake,1,5250
1545,fake,1,8907
1546,fake,1,5813
1547,fake,1,7780
1548,real,0,4812
1549,real,0,426
1550,fake,1,6337
1551,real,0,1651
1552,fake,1,7557
1553,fake,1,5355
1554,fake,1,7201
1555,real,0,4265
1556,fake,1,8290
1557,real,0,2401
1558,fake,1,7764
1559,fake,1,6524
1560,real,0,4740
1561,fake,1,7729
1562,fake,1,9511
1563,real,0,3481
1564,real,0,3714
1565,real,0,2815
1566,real,0,4783
1567,real,0,1861
1568,fake,1,7452
1569,real,0,3226
1570,real,0,2749
1571,fake,1,8820
1572,real,0,1971
1573,fake,1,8388
1574,real,0,416
1575,real,0,3641
1576,fake,1,5969
1577,fake,1,6591
1578,fake,1,9476
1579,fake,1,5345
1580,fake,1,8959
1581,real,0,479
1582,real,0,4719
1583,fake,1,5641
1584,fake,1,8028
1585,fake,1,6004
1586,real,0,3204
1587,real,0,652
1588,fake,1,5531
1589,real,0,669
1590,fake,1,9223
1591,fake,1,6720
1592,real,0,1568
1593,fake,1,7327
1594,fake,1,5725
1595,real,0,4686
1596,fake,1,8108
1597,fake,1,7656
1598,fake,1,5344
1599,real,0,535
1600,fake,1,9203
1601,real,0,3991
1602,real,0,4287
1603,fake,1,6718
1604,real,0,4794
1605,real,0,2081
1606,fake,1,7431
1607,fake,1,9421
1608,fake,1,6310
1609,fake,1,6380
1610,real,0,4449
1611,real,0,1163
1612,real,0,2483
1613,fake,1,7741
1614,fake,1,7423
1615,fake,1,7988
1616,fake,1,8939
1617,real,0,808
1618,real,0,274
1619,real,0,1679
1620,fake,1,7920
1621,real,0,4934
1622,fake,1,8288
1623,real,0,3812
1624,real,0,1985
1625,real,0,2152
1626,fake,1,6916
1627,fake,1,9566
1628,real,0,4558
1629,real,0,846
1630,fake,1,7143
1631,real,0,1065
1632,fake,1,9105
1633,fake,1,6221
1634,real,0,3417
1635,real,0,3564
1636,fake,1,8484
1637,real,0,4427
1638,real,0,2096
1639,fake,1,8933
1640,fake,1,7226
1641,fake,1,6299
1642,fake,1,5586
1643,real,0,4326
1644,real,0,123
1645,fake,1,6702
1646,fake,1,6447
1647,real,0,4706
1648,fake,1,6460
1649,real,0,860
1650,real,0,488
1651,real,0,4052
1652,real,0,1405
1653,real,0,213
1654,real,0,630
1655,real,0,3842
1656,fake,1,6698
1657,fake,1,6672
1658,fake,1,6528
1659,fake,1,7011
1660,real,0,3476
1661,real,0,1390
1662,fake,1,8241
1663,real,0,3999
1664,fake,1,5667
1665,real,0,3334
1666,fake,1,7229
1667,real,0,1110
1668,fake,1,8626
1669,fake,1,8369
1670,fake,1,7693
1671,real,0,3795
1672,fake,1,6792
1673,fake,1,8049
1674,fake,1,5728
1675,fake,1,9002
1676,fake,1,8526
1677,real,0,4865
1678,fake,1,7722
1679,fake,1,5803
1680,fake,1,7111
1681,real,0,4994
1682,real,0,1989
1683,fake,1,8444
1684,fake,1,9564
1685,real,0,3427
1686,fake,1,8980
1687,real,0,2876
1688,real,0,3215
1689,real,0,4769
1690,real,0,1011
1691,fake,1,8420
1692,real,0,3200
1693,fake,1,5933
1694,fake,1,6874
1695,fake,1,5915
1696,fake,1,8743
1697,real,0,755
1698,fake,1,9528
1699,fake,1,9156
1700,real,0,3372
1701,fake,1,6000
1702,fake,1,6080
1703,fake,1,6820
1704,fake,1,7634
1705,fake,1,8059
1706,real,0,1952
1707,fake,1,5636
1708,fake,1,5678
1709,real,0,4377
1710,real,0,1942
1711,real,0,3917
1712,fake,1,5478
1713,fake,1,9376
1714,real,0,2513
1715,fake,1,7098
1716,real,0,1757
1717,fake,1,7749
1718,fake,1,8705
1719,fake,1,9561
1720,real,0,3964
1721,real,0,3607
1722,real,0,2562
1723,real,0,2943
1724,fake,1,9550
1725,fake,1,7769
1726,fake,1,5902
1727,fake,1,9475
1728,fake,1,7318
1729,fake,1,9111
1730,fake,1,9220
1731,fake,1,8066
1732,real,0,2846
1733,real,0,637
1734,real,0,579
1735,fake,1,7389
1736,fake,1,6438
1737,real,0,953
1738,fake,1,5323
1739,fake,1,7397
1740,real,0,2734
1741,real,0,822
1742,fake,1,8917
1743,fake,1,9143
1744,fake,1,8442
1745,fake,1,6006
1746,fake,1,7548
1747,fake,1,6643
1748,fake,1,9472
1749,fake,1,8813
1750,real,0,1278
1751,real,0,2922
1752,real,0,458
1753,fake,1,7035
1754,fake,1,8387
1755,fake,1,6039
1756,real,0,368
1757,real,0,3009
1758,real,0,1029
1759,real,0,1323
1760,fake,1,5916
1761,real,0,2743
1762,real,0,2689
1763,fake,1,5199
1764,real,0,1476
1765,fake,1,8506
1766,fake,1,9138
1767,real,0,4535
1768,fake,1,9083
1769,fake,1,5790
1770,fake,1,5659
1771,real,0,2927
1772,fake,1,9418
1773,real,0,853
1774,real,0,2540
1775,real,0,2440
1776,fake,1,6176
1777,real,0,2397
1778,real,0,859
1779,fake,1,9559
1780,real,0,1133
1781,real,0,73
1782,real,0,2496
1783,real,0,2934
1784,real,0,3774
1785,real,0,4308
1786,fake,1,5653
1787,real,0,3646
1788,real,0,4893
1789,fake,1,8329
1790,real,0,4935
1791,fake,1,8302
1792,real,0,1699
1793,real,0,1871
1794,real,0,3748
1795,real,0,4096
1796,real,0,3374
1797,real,0,3920
1798,real,0,2353
1799,real,0,2605
1800,real,0,523
1801,real,0,4157
1802,real,0,2625
1803,fake,1,6772
1804,fake,1,6902
1805,real,0,1313
1806,fake,1,8771
1807,fake,1,7696
1808,real,0,3461
1809,fake,1,7422
1810,fake,1,7390
1811,real,0,3382
1812,real,0,114
1813,fake,1,7383
1814,fake,1,9056
1815,real,0,4785
1816,real,0,1982
1817,real,0,2871
1818,real,0,4205
1819,fake,1,9144
1820,real,0,4874
1821,real,0,2276
1822,fake,1,7052
1823,real,0,3080
1824,real,0,3737
1825,fake,1,8240
1826,fake,1,7537
1827,fake,1,8048
1828,fake,1,8724
1829,real,0,131
1830,real,0,2886
1831,fake,1,5830
1832,real,0,558
1833,real,0,3119
1834,real,0,687
1835,real,0,4344
1836,real,0,4407
1837,real,0,3939
1838,real,0,4298
1839,real,0,1494
1840,fake,1,7164
1841,fake,1,8619
1842,fake,1,8414
1843,fake,1,8882
1844,real,0,2206
1845,real,0,531
1846,fake,1,6607
1847,fake,1,9591
1848,fake,1,7020
1849,real,0,1060
1850,real,0,2358
1851,real,0,3357
1852,real,0,3487
1853,fake,1,7191
1854,fake,1,7369
1855,real,0,2720
1856,fake,1,7404
1857,fake,1,9534
1858,real,0,24
1859,real,0,3723
1860,real,0,2036
1861,real,0,4988
1862,real,0,2870
1863,real,0,3553
1864,real,0,4139
1865,real,0,3791
1866,fake,1,7980
1867,real,0,4357
1868,fake,1,7282
1869,real,0,929
1870,fake,1,7353
1871,real,0,1831
1872,real,0,4390
1873,fake,1,7334
1874,fake,1,9490
1875,fake,1,6461
1876,real,0,177
1877,real,0,3570
1878,fake,1,7767
1879,fake,1,9171
1880,fake,1,8267
1881,fake,1,9117
1882,real,0,4634
1883,fake,1,9571
1884,real,0,1719
1885,real,0,4220
1886,real,0,4369
1887,fake,1,9003
1888,real,0,136
1889,real,0,2224
1890,fake,1,8067
1891,real,0,3401
1892,fake,1,5900
1893,real,0,1300
1894,real,0,3881
1895,fake,1,8349
1896,real,0,801
1897,real,0,670
1898,real,0,1356
1899,real,0,3425
1900,fake,1,5383
1901,real,0,4657
1902,fake,1,5404
1903,real,0,1048
1904,fake,1,6778
1905,fake,1,6316
1906,fake,1,6209
1907,real,0,2241
1908,real,0,4054
1909,real,0,2996
1910,fake,1,9157
1911,fake,1,6943
1912,fake,1,5511
1913,real,0,3098
1914,fake,1,9228
1915,fake,1,7092
1916,real,0,3377
1917,real,0,3121
1918,fake,1,7622
1919,fake,1,6247
1920,fake,1,8629
1921,real,0,1658
1922,fake,1,5005
1923,real,0,1099
1924,real,0,1781
1925,real,0,3882
1926,fake,1,6837
1927,fake,1,8096
1928,fake,1,5521
1929,real,0,3778
1930,fake,1,7114
1931,real,0,4666
1932,fake,1,5683
1933,real,0,851
1934,real,0,2800
1935,real,0,4624
1936,real,0,3229
1937,fake,1,7495
1938,fake,1,8634
1939,real,0,1898
1940,fake,1,5096
1941,real,0,2836
1942,fake,1,9573
1943,fake,1,5127
1944,fake,1,5988
1945,real,0,124
1946,fake,1,7951
1947,fake,1,8563
1948,real,0,82
1949,real,0,442
1950,fake,1,8278
1951,fake,1,7344
1952,fake,1,6881
1953,fake,1,8168
1954,fake,1,6345
1955,real,0,3923
1956,real,0,29
1957,real,0,2178
1958,fake,1,7484
1959,real,0,4154
1960,fake,1,8228
1961,fake,1,7555
1962,fake,1,8244
1963,real,0,35
1964,fake,1,7814
1965,real,0,4630
1966,fake,1,5168
1967,real,0,2439
1968,real,0,3216
1969,fake,1,6853
1970,real,0,1633
1971,real,0,4192
1972,fake,1,7757
1973,fake,1,9340
1974,fake,1,9628
1975,fake,1,5236
1976,fake,1,5834
1977,real,0,862
1978,real,0,1165
1979,real,0,4962
1980,fake,1,6650
1981,fake,1,9404
1982,real,0,1462
1983,real,0,649
1984,fake,1,6163
1985,real,0,2383
1986,fake,1,9236
1987,fake,1,9145
1988,fake,1,7779
1989,real,0,25
1990,fake,1,6123
1991,fake,1,7373
1992,fake,1,9395
1993,fake,1,6452
1994,fake,1,6755
1995,fake,1,5530
1996,real,0,1082
1997,fake,1,6619
1998,fake,1,5270
1999,real,0,1460
2000,fake,1,9491
2001,fake,1,5441
2002,fake,1,7009
2003,real,0,4358
2004,real,0,2762
2005,fake,1,8395
2006,fake,1,8555
2007,real,0,1024
2008,fake,1,8468
2009,fake,1,6070
2010,fake,1,6126
2011,fake,1,6395
2012,real,0,4243
2013,real,0,3322
2014,real,0,791
2015,fake,1,7055
2016,real,0,1855
2017,real,0,491
2018,real,0,112
2019,fake,1,9004
2020,fake,1,7932
2021,real,0,4790
2022,real,0,2322
2023,fake,1,8890
2024,real,0,4761
2025,real,0,387
2026,real,0,1044
2027,real,0,4257
2028,real,0,1061
2029,real,0,3491
2030,real,0,3290
2031,fake,1,9115
2032,real,0,2730
2033,fake,1,5710
2034,fake,1,8788
2035,real,0,55
2036,fake,1,5480
2037,real,0,4222
2038,fake,1,6081
2039,real,0,1245
2040,real,0,2134
2041,real,0,3264
2042,fake,1,5505
2043,fake,1,8569
2044,fake,1,6625
2045,real,0,4993
2046,fake,1,5776
2047,real,0,1878
2048,fake,1,8181
2049,real,0,2537
2050,real,0,1321
2051,real,0,1580
2052,real,0,508
2053,fake,1,8164
2054,real,0,4546
2055,fake,1,5043
2056,real,0,2820
2057,fake,1,5573
2058,real,0,2915
2059,real,0,1577
2060,fake,1,6292
2061,real,0,2584
2062,real,0,4603
2063,fake,1,9308
2064,fake,1,8469
2065,real,0,2396
2066,real,0,287
2067,fake,1,9205
2068,real,0,206
2069,real,0,3664
2070,real,0,4156
2071,fake,1,8299
2072,fake,1,8524
2073,real,0,2672
2074,real,0,4750
2075,real,0,1605
2076,fake,1,5517
2077,real,0,844
2078,real,0,311
2079,fake,1,7914
2080,real,0,4237
2081,fake,1,9164
2082,real,0,2062
2083,real,0,4444
2084,real,0,2757
2085,fake,1,6514
2086,fake,1,8265
2087,fake,1,6601
2088,real,0,4891
2089,fake,1,9204
2090,real,0,1503
2091,real,0,1609
2092,fake,1,5796
2093,real,0,4746
2094,real,0,1870
2095,real,0,3684
2096,real,0,141
2097,real,0,293
2098,fake,1,6995
2099,real,0,3276
2100,fake,1,7730
2101,fake,1,9280
2102,real,0,2293
2103,real,0,273
2104,real,0,784
2105,fake,1,8801
2106,real,0,4027
2107,fake,1,8007
2108,real,0,3087
2109,fake,1,8133
2110,real,0,753
2111,real,0,4627
2112,fake,1,5075
2113,fake,1,6825
2114,real,0,3822
2115,fake,1,7454
2116,real,0,1665
2117,fake,1,7150
2118,fake,1,8031
2119,real,0,183
2120,real,0,785
2121,real,0,3619
2122,fake,1,7886
2123,fake,1,7440
2124,real,0,146
2125,real,0,979
2126,fake,1,9594
2127,fake,1,7089
2128,fake,1,9388
2129,real,0,2900
2130,real,0,1422
2131,real,0,4361
2132,fake,1,6829
2133,real,0,2357
2134,fake,1,6303
2135,real,0,3086
2136,fake,1,5470
2137,fake,1,7957
2138,fake,1,8214
2139,real,0,2340
2140,real,0,17
2141,real,0,1686
2142,fake,1,9116
2143,fake,1,6814
2144,fake,1,8284
2145,fake,1,7084
2146,fake,1,5810
2147,real,0,912
2148,fake,1,7295
2149,real,0,1393
2150,real,0,1064
2151,fake,1,8889
2152,real,0,464
2153,real,0,1216
2154,fake,1,8602
2155,real,0,4752
2156,fake,1,7613
2157,real,0,2646
2158,real,0,4380
2159,real,0,438
2160,real,0,3
2161,fake,1,6538
2162,real,0,195
2163,fake,1,5185
2164,real,0,4422
2165,fake,1,5429
2166,fake,1,9563
2167,fake,1,5290
2168,real,0,2774
2169,real,0,1343
2170,real,0,4015
2171,fake,1,8015
2172,real,0,4734
2173,real,0,3240
2174,fake,1,8392
2175,real,0,2315
2176,fake,1,7316
2177,real,0,2528
2178,real,0,812
2179,fake,1,6481
2180,real,0,2893
2181,fake,1,7519
2182,real,0,3649
2183,real,0,3490
2184,fake,1,8867
2185,fake,1,8440
2186,fake,1,7667
2187,real,0,3472
2188,fake,1,8121
2189,real,0,762
2190,real,0,4320
2191,fake,1,9066
2192,real,0,2795
2193,fake,1,6971
2194,real,0,3210
2195,real,0,1341
2196,fake,1,7256
2197,fake,1,7434
2198,fake,1,7877
2199,fake,1,8521
2200,fake,1,7120
2201,fake,1,6716
2202,fake,1,7844
2203,real,0,192
2204,real,0,2645
2205,real,0,4713
2206,fake,1,9313
2207,fake,1,8642
2208,real,0,4904
2209,fake,1,7800
2210,fake,1,7124
2211,real,0,2575
2212,fake,1,8477
2213,fake,1,6275
2214,real,0,271
2215,fake,1,9317
2216,real,0,4566
2217,fake,1,8662
2218,fake,1,6346
2219,fake,1,8570
2220,real,0,4745
2221,fake,1,5633
2222,fake,1,9267
2223,real,0,4605
2224,fake,1,6785
2225,real,0,2
2226,fake,1,8598
2227,real,0,3419
2228,real,0,4391
2229,real,0,4584
2230,fake,1,7464
2231,real,0,2428
2232,fake,1,5738
2233,real,0,2687
2234,real,0,4332
2235,fake,1,5989
2236,fake,1,9501
2237,real,0,3413
2238,fake,1,8682
2239,fake,1,8674
2240,fake,1,9428
2241,real,0,3480
2242,real,0,4561
2243,fake,1,6392
2244,real,0,100
2245,fake,1,6178
2246,fake,1,7880
2247,fake,1,8514
2248,fake,1,6665
2249,fake,1,8337
2250,real,0,1398
2251,fake,1,6933
2252,real,0,3931
2253,real,0,2228
2254,fake,1,8970
2255,fake,1,7065
2256,fake,1,6626
2257,fake,1,7774
2258,real,0,2223
2259,real,0,4227
2260,fake,1,6443
2261,real,0,4825
2262,real,0,4786
2263,real,0,692
2264,real,0,4803
2265,real,0,662
2266,real,0,2015
2267,real,0,1677
2268,real,0,3392
2269,fake,1,8729
2270,real,0,1771
2271,real,0,3669
2272,fake,1,7168
2273,real,0,815
2274,fake,1,9354
2275,fake,1,6760
2276,real,0,1899
2277,real,0,2878
2278,fake,1,9508
2279,fake,1,7466
2280,real,0,734
2281,fake,1,7023
2282,real,0,4384
2283,fake,1,6413
2284,real,0,1361
2285,fake,1,8671
2286,fake,1,6044
2287,fake,1,6968
2288,fake,1,8504
2289,real,0,1301
2290,real,0,4386
2291,real,0,1497
2292,real,0,2246
2293,fake,1,7270
2294,real,0,2916
2295,real,0,6
2296,fake,1,9374
2297,fake,1,9078
2298,fake,1,8542
2299,fake,1,7180
2300,real,0,1192
2301,real,0,4408
2302,fake,1,6171
2303,fake,1,7193
2304,real,0,1000
2305,fake,1,7236
2306,real,0,4319
2307,real,0,756
2308,fake,1,5114
2309,fake,1,6589
2310,fake,1,6424
2311,real,0,1423
2312,fake,1,5921
2313,real,0,4959
2314,real,0,4033
2315,fake,1,7432
2316,fake,1,7637
2317,fake,1,6063
2318,fake,1,9377
2319,fake,1,7162
2320,fake,1,6562
2321,real,0,1056
2322,real,0,2999
2323,real,0,3612
2324,real,0,2844
2325,fake,1,5772
2326,real,0,3193
2327,real,0,2135
2328,real,0,769
2329,fake,1,8782
2330,real,0,2106
2331,fake,1,7582
2332,real,0,3890
2333,real,0,4714
2334,fake,1,7709
2335,fake,1,8758
2336,real,0,1608
2337,fake,1,6107
2338,fake,1,8450
2339,real,0,3501
2340,fake,1,6153
2341,fake,1,6270
2342,fake,1,8611
2343,fake,1,6535
2344,fake,1,5756
2345,fake,1,5561
2346,fake,1,9215
2347,fake,1,5918
2348,fake,1,5431
2349,fake,1,6945
2350,fake,1,9020
2351,real,0,292
2352,fake,1,8116
2353,fake,1,9232
2354,real,0,3606
2355,fake,1,9416
2356,real,0,2819
2357,real,0,1385
2358,fake,1,5807
2359,real,0,2222
2360,fake,1,7937
2361,fake,1,7989
2362,fake,1,6799
2363,real,0,2141
2364,real,0,660
2365,fake,1,6604
2366,fake,1,6848
2367,fake,1,5879
2368,real,0,1457
2369,fake,1,7515
2370,fake,1,5504
2371,fake,1,8111
2372,real,0,2772
2373,fake,1,8494
2374,fake,1,7474
2375,fake,1,6527
2376,real,0,512
2377,fake,1,5930
2378,fake,1,6138
2379,real,0,272
2380,fake,1,7849
2381,fake,1,8585
2382,real,0,2187
2383,real,0,260
2384,fake,1,7312
2385,real,0,2388
2386,fake,1,6909
2387,real,0,568
2388,fake,1,7927
2389,real,0,1601
2390,fake,1,5305
2391,fake,1,7747
2392,fake,1,5775
2393,fake,1,7214
2394,real,0,4625
2395,fake,1,9580
2396,real,0,4557
2397,real,0,4792
2398,real,0,2983
2399,real,0,2249
2400,fake,1,7080
2401,fake,1,6302
2402,real,0,2462
2403,real,0,2415
2404,fake,1,6258
2405,real,0,2987
2406,real,0,3915
2407,real,0,2599
2408,fake,1,6892
2409,fake,1,5454
2410,real,0,4185
2411,real,0,663
2412,fake,1,9485
2413,fake,1,8037
2414,real,0,1656
2415,fake,1,5125
2416,real,0,1104
2417,real,0,1743
2418,fake,1,5984
2419,real,0,3733
2420,fake,1,7574
2421,real,0,1091
2422,real,0,2703
2423,fake,1,5718
2424,real,0,3133
2425,fake,1,7136
2426,real,0,2856
2427,real,0,3766
2428,real,0,4111
2429,fake,1,6347
2430,real,0,1916
2431,fake,1,6996
2432,real,0,4132
2433,fake,1,6666
2434,real,0,340
2435,fake,1,8070
2436,fake,1,8578
2437,fake,1,7030
2438,fake,1,6506
2439,fake,1,8748
2440,fake,1,6100
2441,real,0,4028
2442,real,0,4868
2443,fake,1,5819
2444,fake,1,9058
2445,fake,1,8507
2446,real,0,1250
2447,real,0,2590
2448,real,0,3450
2449,fake,1,8940
2450,real,0,4147
2451,real,0,1205
2452,real,0,1776
2453,real,0,1930
2454,fake,1,9548
2455,real,0,2339
2456,fake,1,9630
2457,real,0,1589
2458,real,0,2180
2459,real,0,900
2460,real,0,3035
2461,real,0,2905
2462,real,0,4588
2463,fake,1,8339
2464,real,0,4381
2465,fake,1,9443
2466,fake,1,5842
2467,fake,1,7216
2468,real,0,2130
2469,real,0,1727
2470,real,0,4431
2471,real,0,2768
2472,fake,1,7854
2473,real,0,3876
2474,real,0,2978
2475,fake,1,6137
2476,fake,1,7138
2477,fake,1,5149
2478,real,0,2677
2479,real,0,871
2480,fake,1,9437
2481,real,0,2523
2482,real,0,3469
2483,real,0,3452
2484,real,0,3458
2485,real,0,3722
2486,real,0,3862
2487,fake,1,8236
2488,fake,1,9513
2489,fake,1,7501
2490,real,0,1550
2491,real,0,3721
2492,real,0,752
2493,fake,1,5487
2494,fake,1,7060
2495,real,0,2525
2496,fake,1,9438
2497,real,0,1588
2498,fake,1,8742
2499,fake,1,8209
2500,fake,1,7636
2501,fake,1,5384
2502,fake,1,6073
2503,real,0,2684
2504,fake,1,5503
2505,real,0,3624
2506,fake,1,6557
2507,fake,1,5604
2508,fake,1,8326
2509,real,0,3913
2510,fake,1,6660
2511,fake,1,8812
2512,fake,1,5282
2513,real,0,2299
2514,real,0,4255
2515,real,0,2156
2516,real,0,3279
2517,fake,1,8678
2518,real,0,3136
2519,fake,1,9054
2520,real,0,2669
2521,real,0,3190
2522,fake,1,5110
2523,fake,1,5148
2524,real,0,4824
2525,fake,1,6668
2526,fake,1,8630
2527,real,0,937
2528,fake,1,6835
2529,fake,1,7916
2530,fake,1,9487
2531,real,0,1599
2532,fake,1,5826
2533,real,0,345
2534,real,0,4592
2535,real,0,1102
2536,real,0,461
2537,fake,1,6520
2538,fake,1,8952
2539,fake,1,7228
2540,real,0,2524
2541,real,0,4076
2542,real,0,3103
2543,fake,1,7033
2544,real,0,452
2545,fake,1,6667
2546,fake,1,9625
2547,real,0,4773
2548,fake,1,5827
2549,real,0,3329
2550,fake,1,7969
2551,fake,1,6571
2552,real,0,64
2553,real,0,1158
2554,fake,1,6703
2555,fake,1,7745
2556,real,0,4575
2557,fake,1,8341
2558,fake,1,5509
2559,fake,1,5258
2560,real,0,2011
2561,fake,1,6432
2562,fake,1,7040
2563,real,0,4879
2564,real,0,3705
2565,fake,1,7260
2566,real,0,1455
2567,fake,1,8987
2568,real,0,1833
2569,real,0,1008
2570,fake,1,5681
2571,real,0,2567
2572,fake,1,9080
2573,real,0,3849
2574,fake,1,8930
2575,real,0,2323
2576,real,0,1338
2577,fake,1,9535
2578,real,0,1036
2579,fake,1,6211
2580,real,0,1151
2581,fake,1,6599
2582,real,0,3046
2583,fake,1,6369
2584,real,0,1670
2585,real,0,400
2586,real,0,4830
2587,real,0,4014
2588,fake,1,7710
2589,real,0,20
2590,fake,1,8832
2591,real,0,736
2592,real,0,4628
2593,fake,1,6074
2594,fake,1,6991
2595,real,0,3690
2596,real,0,4118
2597,real,0,4218
2598,fake,1,8062
2599,fake,1,5407
2600,real,0,384
2601,fake,1,9046
2602,fake,1,7737
2603,fake,1,5674
2604,fake,1,6637
2605,real,0,288
2606,real,0,2262
2607,real,0,3650
2608,real,0,342
2609,fake,1,9525
2610,fake,1,9620
2611,real,0,1137
2612,real,0,355
2613,real,0,1869
2614,fake,1,8711
2615,real,0,1714
2616,fake,1,5888
2617,real,0,4672
2618,real,0,1302
2619,fake,1,8934
2620,fake,1,9121
2621,real,0,4943
2622,fake,1,8622
2623,fake,1,5086
2624,fake,1,7841
2625,real,0,381
2626,fake,1,8398
2627,real,0,4941
2628,fake,1,8165
2629,real,0,786
2630,real,0,4354
2631,real,0,4791
2632,fake,1,5021
2633,real,0,4640
2634,fake,1,7903
2635,fake,1,5949
2636,real,0,1893
2637,fake,1,6232
2638,real,0,4909
2639,fake,1,8385
2640,real,0,3441
2641,fake,1,6759
2642,fake,1,5660
2643,fake,1,7006
2644,fake,1,8417
2645,real,0,290
2646,fake,1,9565
2647,fake,1,8694
2648,fake,1,6530
2649,real,0,1421
2650,fake,1,7771
2651,fake,1,5265
2652,fake,1,9149
2653,real,0,4757
2654,fake,1,8625
2655,real,0,2061
2656,fake,1,9375
2657,real,0,240
2658,fake,1,5164
2659,fake,1,7744
2660,real,0,3592
2661,fake,1,8769
2662,real,0,4211
2663,fake,1,5928
2664,fake,1,5663
2665,fake,1,8400
2666,fake,1,6348
2667,fake,1,9538
2668,real,0,242
2669,real,0,1744
2670,fake,1,5498
2671,fake,1,6640
2672,fake,1,5318
2673,fake,1,5848
2674,real,0,4822
2675,fake,1,5817
2676,real,0,1377
2677,fake,1,8615
2678,real,0,3545
2679,real,0,2419
2680,real,0,1259
2681,real,0,2457
2682,fake,1,6529
2683,real,0,1640
2684,real,0,3930
2685,real,0,4452
2686,real,0,2504
2687,real,0,2840
2688,real,0,1265
2689,fake,1,7190
2690,fake,1,7633
2691,fake,1,5117
2692,real,0,4668
2693,real,0,1732
2694,fake,1,6202
2695,fake,1,5416
2696,real,0,2924
2697,real,0,4992
2698,real,0,3837
2699,real,0,1203
2700,real,0,2197
2701,fake,1,5242
2702,fake,1,5616
2703,fake,1,8232
2704,fake,1,8835
2705,fake,1,6673
2706,fake,1,5662
2707,fake,1,6201
2708,real,0,4464
2709,real,0,796
2710,real,0,4498
2711,fake,1,7950
2712,fake,1,8479
2713,real,0,642
2714,fake,1,7456
2715,real,0,1309
2716,fake,1,8880
2717,real,0,1081
2718,real,0,4199
2719,real,0,3104
2720,real,0,538
2721,real,0,1988
2722,real,0,1993
2723,fake,1,9397
2724,fake,1,7371
2725,real,0,4923
2726,fake,1,9065
2727,fake,1,6605
2728,real,0,3675
2729,real,0,750
2730,real,0,2131
2731,real,0,4606
2732,fake,1,7813
2733,real,0,1638
2734,fake,1,5881
2735,fake,1,9378
2736,real,0,209
2737,fake,1,6286
2738,real,0,4153
2739,fake,1,7455
2740,real,0,129
2741,fake,1,5865
2742,fake,1,5308
2743,real,0,3978
2744,fake,1,8042
2745,fake,1,9575
2746,fake,1,7475
2747,fake,1,9467
2748,fake,1,7658
2749,real,0,3409
2750,real,0,3321
2751,fake,1,8333
2752,real,0,3498
2753,fake,1,5474
2754,fake,1,7126
2755,real,0,571
2756,real,0,3361
2757,fake,1,5206
2758,real,0,2478
2759,fake,1,7088
2760,real,0,3016
2761,fake,1,7965
2762,real,0,4859
2763,fake,1,6059
2764,real,0,797
2765,fake,1,6075
2766,real,0,880
2767,fake,1,9092
2768,fake,1,7265
2769,real,0,4291
2770,real,0,921
2771,real,0,405
2772,fake,1,7650
2773,fake,1,7882
2774,fake,1,8661
2775,real,0,1258
2776,real,0,4313
2777,fake,1,7066
2778,real,0,60
2779,fake,1,6521
2780,real,0,1987
2781,fake,1,9504
2782,real,0,4383
2783,real,0,3657
2784,fake,1,5546
2785,fake,1,5654
2786,fake,1,5960
2787,real,0,4126
2788,real,0,3585
2789,fake,1,5275
2790,fake,1,7651
2791,real,0,378
2792,real,0,4725
2793,real,0,830
2794,fake,1,6296
2795,real,0,3248
2796,real,0,4844
2797,real,0,947
2798,real,0,4505
2799,real,0,1147
2800,fake,1,5761
2801,real,0,678
2802,fake,1,6569
2803,real,0,2955
2804,fake,1,8365
2805,fake,1,5677
2806,fake,1,5219
2807,fake,1,5512
2808,real,0,3859
2809,real,0,2053
2810,fake,1,8296
2811,fake,1,5192
2812,fake,1,7104
2813,fake,1,9042
2814,fake,1,8157
2815,real,0,1057
2816,real,0,2545
2817,fake,1,9411
2818,fake,1,5020
2819,real,0,4295
2820,fake,1,6724
2821,real,0,2070
2822,fake,1,7883
2823,real,0,2976
2824,real,0,3014
2825,fake,1,8974
2826,real,0,2463
2827,fake,1,6958
